,T_Creation Date,T_Status,T_SRN,T_Type of SR,T_Tree Location,T_Street Address,T_Zip,T_X-Coordinate,T_Y-Coordinate,T_Ward,T_Police_District,T_Community_Area,T_Latitude,T_Longitude
1573,2018-11-09T00:00:00.000,Open,18-03121977,Tree Trim,Parkway,9231 S MICHIGAN AVE,60619,1178773.68882171,1843803.51148243,9,6,49,41.7266933022311,-87.62072333388676
1574,2018-11-09T00:00:00.000,Open - Dup,18-03126738,Tree Trim,Parkway,1959 N OAK PARK AVE,60707,1130771.52362,1912283.59588291,29,25,25,41.915570440577774,-87.7949920660672
1575,2018-11-09T00:00:00.000,Open,18-03125520,Tree Trim,Parkway,1641 N SAWYER AVE,60647,1154335.10142347,1910723.33151421,26,14,23,41.91085043316843,-87.70846246389645
1576,2018-11-09T00:00:00.000,Completed,18-03123919,Tree Trim,Location Not Recorded,4448 N ARTESIAN AVE,60625,1159238.17991312,1929468.86469635,47,19,4,41.962189973459985,-87.68993343227226
1577,2018-11-09T00:00:00.000,Open,18-03122358,Tree Trim,Parkway,1123 N SACRAMENTO AVE,60622,1156178.97152748,1907322.83000219,26,12,24,41.901482102444014,-87.70178069076857
1578,2018-11-09T00:00:00.000,Completed,18-03125789,Tree Trim,Location Not Recorded,2209 N KENNETH AVE,60639,1146358.35566594,1914313.52889923,36,25,20,41.92085802121547,-87.73767483576913
1579,2018-11-09T00:00:00.000,Completed,18-03125781,Tree Trim,Location Not Recorded,2211 N KENNETH AVE,60639,1146357.95566594,1914326.92889923,36,25,20,41.920894799748524,-87.73767596348564
1580,2018-11-09T00:00:00.000,Completed,18-03124173,Tree Trim,Location Not Recorded,2637 W IOWA ST,60622,1158651.33857632,1905890.94409867,26,12,24,41.89750258180797,-87.69273867558982
1581,2018-11-09T00:00:00.000,Open,18-03126397,Tree Trim,Alley,10622 S MARTIN ST,60643,1169220.86660936,1834266.93808004,34,22,73,41.70073516875337,-87.65599114163375
1582,2018-11-09T00:00:00.000,Open - Dup,18-03125438,Tree Trim,Parkway,3912 N NEWLAND AVE,60634,1129367.55502485,1925221.06002267,38,16,17,41.951096476852086,-87.7998544700967
1583,2018-11-09T00:00:00.000,Completed,18-03125518,Tree Trim,Location Not Recorded,2705 W IOWA ST,60622,1158180.47209378,1905880.49093101,26,12,24,41.897483532023436,-87.6944684002032
1584,2018-11-09T00:00:00.000,Open,18-03126100,Tree Trim,Parkway,2926 W 36TH PL,60632,1157453.96021153,1880293.26867689,12,9,58,41.827284322134346,-87.69783244749972
1585,2018-11-09T00:00:00.000,Completed,18-03125792,Tree Trim,Location Not Recorded,2213 N KENNETH AVE,60639,1146357.55566594,1914340.42889923,36,25,20,41.920931852691105,-87.7376770886511
1586,2018-11-09T00:00:00.000,Open,18-03121507,Tree Trim,Parkway,3041 S ST LOUIS AVE,60623,1153518.13092767,1884232.46438463,22,10,30,41.83817295972863,-87.71216802451697
1587,2018-11-09T00:00:00.000,Open,18-03124109,Tree Trim,Parkway,5220 N OLEANDER AVE,60656,1125010.74001873,1933790.98242607,41,16,10,41.9746866210937,-87.81567996383372
1588,2018-11-09T00:00:00.000,Open,18-03124414,Tree Trim,Parkway,10335 S LEAVITT ST,60643,1163533.11379296,1836070.43523388,19,22,72,41.70580513824105,-87.67676735879272
1589,2018-11-09T00:00:00.000,Completed,18-03120887,Tree Trim,Location Not Recorded,5810 N ROCKWELL ST,60659,1157949.74389579,1938488.89461083,40,20,2,41.98696783291494,-87.69442315763061
1590,2018-11-09T00:00:00.000,Completed - Dup,18-03125174,Tree Trim,Parkway,11000 S AVENUE F,60617,1203520.45999794,1832635.82767947,10,4,52,41.69545039086304,-87.5304565698023
1591,2018-11-09T00:00:00.000,Open,18-03122805,Tree Trim,Parkway,2809 S DRAKE AVE,60623,1153157.74776676,1885104.50733004,22,10,30,41.84057309826126,-87.71346735858265
1592,2018-11-09T00:00:00.000,Open,18-03122652,Tree Trim,Parkway,848 N LEAMINGTON AVE,60651,1141868.42018778,1905161.6816142,37,15,25,41.89582872404924,-87.75439899354907
1593,2018-11-09T00:00:00.000,Open,18-03122031,Tree Trim,Parkway,901 W SUNNYSIDE AVE,60640,1169444.92570757,1930075.14318279,46,19,3,41.96363718410988,-87.6523898489662
1594,2018-11-09T00:00:00.000,Completed - Dup,18-03124688,Tree Trim,Parkway,3041 S SHIELDS AVE,60616,1174454.31426992,1884610.3100949,11,9,34,41.838768631770044,-87.63533218890448
1595,2018-11-09T00:00:00.000,Completed,18-03125791,Tree Trim,Location Not Recorded,2212 N KENNETH AVE,60639,1146357.75566594,1914333.72889923,36,25,20,41.92091346342473,-87.73767652479218
1596,2018-11-09T00:00:00.000,Open,18-03125455,Tree Trim,Parkway,7155 S PEORIA ST,60621,1171542.68778148,1857396.10699916,6,7,68,41.76415440872001,-87.64681396845006
1597,2018-11-09T00:00:00.000,Open,18-03125845,Tree Trim,Parkway,11 N CARPENTER ST,60607,1169461.48609897,1900258.70179282,25,12,28,41.88181897517804,-87.65319844431649
1598,2018-11-09T00:00:00.000,Open - Dup,18-03121859,Tree Trim,Parkway,5207 W BERENICE AVE,60641,1140961.4764701,1925098.62257021,45,16,15,41.950554553985356,-87.75723810873647
1599,2018-11-09T00:00:00.000,Open,18-03122114,Tree Trim,Parkway,850 W ADAMS ST,60607,1170669.51901971,1899311.22586561,27,12,28,41.87919267857431,-87.64879035240989
1600,2018-11-09T00:00:00.000,Open,18-03122792,Tree Trim,Parkway,2837 S LAWNDALE AVE,60623,1152165.56351517,1884887.52712112,22,10,30,41.839997269132965,-87.71711403411003
1601,2018-11-09T00:00:00.000,Completed,18-03124898,Tree Trim,Parkway,10804 S EWING AVE,60617,1202190.64590935,1833927.85963233,10,4,52,41.6990297509673,-87.53528150530929
1602,2018-11-09T00:00:00.000,Completed,18-03123887,Tree Trim,Location Not Recorded,801 W WELLINGTON AVE,60657,1170396.82798142,1920148.71261737,44,19,6,41.93637788757689,-87.6491813688796
1603,2018-11-09T00:00:00.000,Open,18-03127066,Tree Trim,Parkway,804 E 41ST ST,60653,1182300.47237493,1878013.48007896,4,2,36,41.82048789949864,-87.60674572462189
1604,2018-11-09T00:00:00.000,Open,18-03123418,Tree Trim,Parkway,4707 N HARDING AVE,60625,1149210.59379599,1930988.29976717,35,17,14,41.9665601058242,-87.72676144945846
1605,2018-11-09T00:00:00.000,Completed,18-03125507,Tree Trim,Location Not Recorded,5358 S WINCHESTER AVE,60609,1164264.07722702,1869143.14336724,16,9,61,41.79654613222581,-87.67316134444899
1606,2018-11-09T00:00:00.000,Open,18-03123300,Tree Trim,Parkway,8212 S MAPLEWOOD AVE,60652,1160772.75748212,1850064.86881216,18,8,70,41.74426548141897,-87.68649056228085
1607,2018-11-09T00:00:00.000,Completed - Dup,18-03126241,Tree Trim,Parkway,3828 W 61ST PL,60629,1151906.88200792,1863551.07021137,23,8,65,41.781452118532556,-87.71862333512188
1608,2018-11-09T00:00:00.000,Open,18-03124011,Tree Trim,Location Not Recorded,3530 W 60TH PL,60629,1153911.23973037,1864273.8680111,23,8,66,41.78339602965665,-87.71125564862272
1609,2018-11-09T00:00:00.000,Completed,18-03122070,Tree Trim,Parkway,9034 S MARSHFIELD AVE,60620,1166925.03871982,1844779.19401431,21,22,73,41.72963169470032,-87.66409845405711
1610,2018-11-09T00:00:00.000,Completed,18-03125784,Tree Trim,Location Not Recorded,2217 N KENNETH AVE,60639,1146356.75566594,1914367.32889923,36,25,20,41.92100568416578,-87.73767934153729
1611,2018-11-09T00:00:00.000,Open,18-03123941,Tree Trim,Location Not Recorded,5226 S CHRISTIANA AVE,60632,1154929.5999272,1869772.24600086,14,8,63,41.79846409524264,-87.70737518024893
1612,2018-11-09T00:00:00.000,Completed,18-03123853,Tree Trim,Location Not Recorded,839 W WELLINGTON AVE,60657,1170039.92977599,1920132.68247589,44,19,6,41.93634170824958,-87.65049346855584
1613,2018-11-09T00:00:00.000,Open,18-03127187,Tree Trim,Parkway,5713 W WARWICK AVE,60634,1137600.68471086,1924358.03121379,36,16,15,41.94858362298855,-87.76961021233652
1614,2018-11-08T00:00:00.000,Completed,18-03118153,Tree Trim,Alley,10932 S AVENUE D,60617,1204128.48619166,1833084.96999667,10,4,52,41.696667300127075,-87.52821507195173
1615,2018-11-08T00:00:00.000,Completed,18-03118022,Tree Trim,Location Not Recorded,2220 N KENNETH AVE,60639,1146356.15566594,1914387.52889923,36,25,20,41.921061126373594,-87.73768103056665
1616,2018-11-08T00:00:00.000,Open,18-03112638,Tree Trim,Alley,1837 N MONTICELLO AVE,60647,1151756.25690623,1911967.65911258,1,25,22,41.91431614591817,-87.71790347592456
1617,2018-11-08T00:00:00.000,Completed,18-03116111,Tree Trim,Location Not Recorded,724 N CHRISTIANA AVE,60624,1153913.18263264,1904627.74681487,27,11,23,41.89413200972565,-87.71017511658964
1618,2018-11-08T00:00:00.000,Completed,18-03114817,Tree Trim,Parkway,617 W 115TH ST,60628,1174179.26780108,1828620.2395072,34,5,53,41.68513131709372,-87.63800221934987
1619,2018-11-08T00:00:00.000,Completed - Dup,18-03116868,Tree Trim,Parkway,1342 S WABASH AVE,60605,1176979.10039925,1894205.8697296,3,1,33,41.86504284094084,-87.62577741519902
1620,2018-11-08T00:00:00.000,Completed,18-03117482,Tree Trim,Parkway,509 W 107TH ST,60628,1174761.70489519,1833941.81052656,34,22,49,41.6997215969554,-87.63571229513512
1621,2018-11-08T00:00:00.000,Open,18-03118777,Tree Trim,Parkway,6615 S DREXEL AVE,60637,1183362.6597724,1861340.0638171,5,3,42,41.77470996306113,-87.60336858837071
1622,2018-11-08T00:00:00.000,Open,18-03117002,Tree Trim,Parkway,1215 N WASHTENAW AVE,60622,1158175.49579942,1908027.79561723,26,14,24,41.90337602057669,-87.69442794157762
1623,2018-11-08T00:00:00.000,Open,18-03119223,Tree Trim,Parkway,4200 N MONITOR AVE,60634,1136595.66267029,1927327.46261345,38,16,15,41.95675011811615,-87.77323320667672
1624,2018-11-08T00:00:00.000,Completed - Dup,18-03115966,Tree Trim,Parkway,11028 S GREEN BAY AVE,60617,1200550.1563859,1832438.92042423,10,4,52,41.69498552258824,-87.54133820147167
1625,2018-11-08T00:00:00.000,Open,18-03113147,Tree Trim,Parkway,1827 N MONTICELLO AVE,60647,1151758.25690623,1911901.35911258,1,25,22,41.9141341733144,-87.71789787603055
1626,2018-11-08T00:00:00.000,Open,18-03117835,Tree Trim,Parkway,10204 S TORRENCE AVE,60617,1195486.42290471,1837825.08010912,7,4,51,41.709891959336346,-87.55970054920941
1627,2018-11-08T00:00:00.000,Open,18-03117843,Tree Trim,Parkway,4122 N KEDZIE AVE,60618,1154314.88652798,1927334.52993012,33,17,16,41.956433237196705,-87.70809169150826
1628,2018-11-08T00:00:00.000,Completed,18-03118017,Tree Trim,Location Not Recorded,2233 N KENNETH AVE,60639,1146353.55566594,1914475.02889923,36,25,20,41.921301284464626,-87.73768835057199
1629,2018-11-08T00:00:00.000,Completed,18-03115419,Tree Trim,Parkway,1251 W 115TH ST,60643,1169963.75036757,1828513.31760051,34,5,53,41.68493023723449,-87.6534372609839
1630,2018-11-08T00:00:00.000,Open,18-03118595,Tree Trim,Parkway,7801 S KENNETH AVE,60652,1148083.66932183,1852448.4064292,18,8,70,41.751058674743845,-87.73292444092618
1631,2018-11-08T00:00:00.000,Open,18-03117251,Tree Trim,Parkway,5146 S DR MARTIN LUTHER KING JR DR,60615,1179805.58951219,1870975.49287261,3,2,40,41.80123260382274,-87.61611347661601
1632,2018-11-08T00:00:00.000,Open,18-03114791,Tree Trim,Parkway,11115 S EMERALD AVE,60628,1173297.06829621,1831149.86092723,34,22,49,41.69209248938961,-87.64115731735241
1633,2018-11-08T00:00:00.000,Open,18-03117633,Tree Trim,Vacant Lot,4111 S WABASH AVE,60653,1177397.40146792,1877767.94040532,3,2,38,41.819926485106606,-87.62473970166153
1634,2018-11-08T00:00:00.000,Open,18-03118392,Tree Trim,Parkway,7726 S EVANS AVE,60619,1182563.89047902,1853944.01059816,6,6,69,41.754433021912,-87.6065258123713
1635,2018-11-08T00:00:00.000,Completed,18-03117417,Tree Trim,Parkway,525 W 107TH ST,60628,1174593.06042194,1833937.61411966,34,22,49,41.699713828321514,-87.63632992246247
1636,2018-11-08T00:00:00.000,Open,18-03114759,Tree Trim,Location Not Recorded,9901 S PEORIA ST,60643,1172060.89989189,1839181.03513235,34,22,73,41.71415842612784,-87.64544824356932
1637,2018-11-08T00:00:00.000,Completed,18-03115306,Tree Trim,Parkway,1417 W 115TH ST,60643,1168879.23987627,1828485.38276634,34,5,53,41.68487699783264,-87.65740817791904
1638,2018-11-08T00:00:00.000,Completed,18-03116105,Tree Trim,Location Not Recorded,729 N CHRISTIANA AVE,60624,1153912.18263264,1904661.34681487,27,11,23,41.89422423129621,-87.71017789303241
1639,2018-11-08T00:00:00.000,Open,18-03114162,Tree Trim,Parkway,744 N PINE AVE,60644,1139388.85320544,1904404.14482094,37,15,25,41.89379550165858,-87.76352451223151
1640,2018-11-08T00:00:00.000,Open,18-03115590,Tree Trim,Parkway,840 W 119TH ST,60643,1172696.71012029,1825933.7264944,34,5,53,41.677791799305155,-87.6435082259018
1641,2018-11-08T00:00:00.000,Completed,18-03118019,Tree Trim,Location Not Recorded,2231 N KENNETH AVE,60639,1146353.95566594,1914461.62889923,36,25,20,41.921264505934204,-87.7376872228439
1642,2018-11-08T00:00:00.000,Completed,18-03116110,Tree Trim,Parkway,530 W 119TH ST,60628,1174788.54508837,1825982.7116928,34,5,53,41.67788000979409,-87.6358499790665
1643,2018-11-08T00:00:00.000,Completed,18-03116183,Tree Trim,Location Not Recorded,1621 W WOLFRAM ST,60657,1165027.83567512,1918985.69149975,32,19,6,41.933302372196714,-87.66894603775916
1644,2018-11-08T00:00:00.000,Open,18-03113414,Tree Trim,Parkway,8019 S INDIANA AVE,60619,1178983.58720112,1851882.06567293,6,6,44,41.74885706024459,-87.61970907591652
1645,2018-11-08T00:00:00.000,Open,18-03114786,Tree Trim,Parkway,7054 W FARRAGUT AVE,60656,1128273.49510484,1934416.28279658,41,16,10,41.97634778070525,-87.8036673209938
1646,2018-11-08T00:00:00.000,Completed,18-03115208,Tree Trim,Parkway,416 W 115TH ST,60628,1175687.09480746,1828658.92657984,34,22,49,41.685203951670076,-87.632481308122
1647,2018-11-08T00:00:00.000,Open - Dup,18-03119944,Tree Trim,Parkway,7220 S CONSTANCE AVE,60649,1189625.26243343,1857378.94010441,7,3,43,41.76369215361432,-87.58053830433697
1648,2018-11-08T00:00:00.000,Open,18-03114044,Tree Trim,Parkway,5231 S KILDARE AVE,60632,1148586.74273231,1869435.16680976,23,8,57,41.79766349120082,-87.73064466621935
1649,2018-11-08T00:00:00.000,Open,18-03116439,Tree Trim,Parkway,5141 S LEAMINGTON AVE,60638,1142898.12242698,1870046.73697894,14,8,56,41.79944929235446,-87.75149087924471
1650,2018-11-08T00:00:00.000,Open,18-03119033,Tree Trim,Parkway,6439 N OGALLAH AVE,60631,1125167.33731612,1942418.63627635,41,16,9,41.99835918754178,-87.81491204883345
1651,2018-11-08T00:00:00.000,Completed - Dup,18-03115157,Tree Trim,Parkway,248 W 115TH ST,60628,1176589.90052278,1828680.82103293,34,5,49,41.68524383124595,-87.62917571719619
1652,2018-11-08T00:00:00.000,Open - Dup,18-03115277,Tree Trim,Parkway,1512 W 115TH ST,60643,1168204.17990785,1828468.15307125,34,22,75,41.68484422431562,-87.65987989171973
1653,2018-11-08T00:00:00.000,Completed,18-03117609,Tree Trim,Parkway,1134 W 107TH ST,60643,1170591.76992113,1833846.92207861,34,22,73,41.699552882285474,-87.65098357667698
1654,2018-11-08T00:00:00.000,Open,18-03116013,Tree Trim,Parkway,3244 N LINDER AVE,60641,1139125.27010233,1921132.90798849,30,16,15,41.939705911465474,-87.76408477252137
1655,2018-11-08T00:00:00.000,Completed,18-03115640,Tree Trim,Parkway,823 W 119TH ST,60643,1172880.61012029,1825938.7264944,34,5,53,41.6778014778624,-87.64283494478887
1656,2018-11-08T00:00:00.000,Open,18-03114915,Tree Trim,Parkway,8431 S HOYNE AVE,60620,1163827.20799282,1848722.84136658,18,6,71,41.74051920467009,-87.6753362636977
1657,2018-11-08T00:00:00.000,Completed,18-03114768,Tree Trim,Parkway,625 W 115TH ST,60628,1174090.66780108,1828617.6395072,34,5,53,41.685126144187876,-87.63832663778098
1658,2018-11-08T00:00:00.000,Completed,18-03116109,Tree Trim,Location Not Recorded,725 N CHRISTIANA AVE,60624,1153912.98263264,1904634.44681487,27,11,23,41.894150399157944,-87.71017567241117
1659,2018-11-08T00:00:00.000,Completed,18-03116200,Tree Trim,Location Not Recorded,1623 W WOLFRAM ST,60657,1165014.53567512,1918985.39149975,32,19,6,41.93330183179061,-87.66899492274383
1660,2018-11-08T00:00:00.000,Open - Dup,18-03117067,Tree Trim,Parkway,6821 N WESTERN AVE,60645,1159077.85190233,1945309.12012769,50,24,2,42.00565961525037,-87.69008551483185
1661,2018-11-08T00:00:00.000,Open,18-03116042,Tree Trim,Parkway,304 W 119TH ST,60628,1176380.4447024,1826019.48808131,34,5,53,41.67794541984873,-87.6300220105645
1662,2018-11-08T00:00:00.000,Open,18-03118054,Tree Trim,Parkway,5919 N MEDINA AVE,60646,1134958.59000426,1939065.91998919,45,16,10,41.988990736449786,-87.77897239483895
1663,2018-11-08T00:00:00.000,Completed,18-03115237,Tree Trim,Parkway,501 W 115TH ST,60628,1175017.27037143,1828642.18958245,34,5,53,41.6851729500379,-87.63493385922864
1664,2018-11-08T00:00:00.000,Completed,18-03118098,Tree Trim,Location Not Recorded,847 W WELLINGTON AVE,60657,1170000.92977599,1920131.28247589,44,19,6,41.936338718905866,-87.65063683768845
1665,2018-11-08T00:00:00.000,Completed,18-03114781,Tree Trim,Parkway,26 W 115TH ST,60628,1178026.62999368,1828716.11322877,34,5,49,41.68530833249869,-87.62391516424293
1666,2018-11-08T00:00:00.000,Completed,18-03116170,Tree Trim,Parkway,624 W 119TH ST,60628,1174194.44778502,1825969.52259009,34,5,53,41.67785699346249,-87.63802496043705
1667,2018-11-08T00:00:00.000,Open - Dup,18-03111923,Tree Trim,Parkway,3756 W WINDSOR AVE,60625,1150423.14568628,1929972.21986745,35,17,14,41.96374827027236,-87.72232969526624
1668,2018-11-08T00:00:00.000,Completed,18-03117534,Tree Trim,Parkway,421 W 107TH ST,60628,1175275.23690292,1833954.34491419,34,22,49,41.69974456311125,-87.63383159143184
1669,2018-11-08T00:00:00.000,Completed,18-03117391,Tree Trim,Parkway,535 W 107TH ST,60628,1174515.26042194,1833935.71411966,34,22,49,41.69971034187442,-87.6366148486144
1670,2018-11-08T00:00:00.000,Open,18-03115963,Tree Trim,Parkway,234 W 119TH ST,60628,1176742.3278246,1826027.35520212,34,5,53,41.67795889478095,-87.62869716468
1671,2018-11-08T00:00:00.000,Completed,18-03117318,Tree Trim,Parkway,635 W 107TH ST,60628,1173857.31482878,1833919.65248771,34,22,49,41.699680846830155,-87.63902443505884
1672,2018-11-08T00:00:00.000,Completed,18-03117291,Tree Trim,Parkway,647 W 107TH ST,60628,1173798.01482878,1833918.25248771,34,22,49,41.699678316662066,-87.63924160727508
1673,2018-11-08T00:00:00.000,Open,18-03115586,Tree Trim,Parkway,1734 E 72ND ST,60649,1189125.36426766,1857585.17349407,7,3,43,41.76427006627843,-87.58236391051103
1674,2018-11-08T00:00:00.000,Completed,18-03118025,Tree Trim,Location Not Recorded,2230 N KENNETH AVE,60639,1146354.15566594,1914454.82889923,36,25,20,41.921245842259154,-87.73768666153235
1675,2018-11-08T00:00:00.000,Open,18-03118956,Tree Trim,Location Not Recorded,6329 S JUSTINE ST,60636,1167090.14769598,1862756.12720647,16,7,67,41.77895935721617,-87.6629804908021
1676,2018-11-08T00:00:00.000,Open,18-03113487,Tree Trim,Parkway,9939 S EMERALD AVE,60628,1173061.26001757,1838950.81999223,34,22,73,41.71350469234064,-87.6417913054413
1677,2018-11-08T00:00:00.000,Completed,18-03117351,Tree Trim,Parkway,649 W 107TH ST,60628,1173788.11482878,1833917.95248771,34,22,49,41.699677712352674,-87.6392778656366
1678,2018-11-08T00:00:00.000,Completed,18-03118094,Tree Trim,Location Not Recorded,853 W WELLINGTON AVE,60657,1169971.72977599,1920130.18247589,44,19,6,41.93633633848592,-87.65074418223972
1679,2018-11-08T00:00:00.000,Open,18-03114399,Tree Trim,Parkway,4259 W LELAND AVE,60630,1146948.9173037,1931154.48252439,39,17,14,41.96705975956247,-87.73507308780896
1680,2018-11-08T00:00:00.000,Completed,18-03118099,Tree Trim,Location Not Recorded,843 W WELLINGTON AVE,60657,1170020.42977599,1920131.98247589,44,19,6,41.936340213600126,-87.65056515312352
1681,2018-11-08T00:00:00.000,Completed,18-03114131,Tree Trim,Parkway,9306 S LEAVITT ST,60643,1163330.78650699,1842859.80650505,19,22,72,41.724440522083775,-87.67731883845447
1682,2018-11-08T00:00:00.000,Open,18-03118954,Tree Trim,Location Not Recorded,6327 S JUSTINE ST,60636,1167089.64769598,1862769.52720647,16,7,67,41.77899613920183,-87.6629819408898
1683,2018-11-08T00:00:00.000,Completed,18-03115102,Tree Trim,Parkway,128 W 115TH ST,60628,1177290.81000888,1828698.43178436,34,5,49,41.68527640794822,-87.62660934180758
1684,2018-11-08T00:00:00.000,Completed,18-03117491,Tree Trim,Parkway,439 W 107TH ST,60628,1175140.83690292,1833951.14491419,34,22,49,41.699738776251735,-87.63432380105363
1685,2018-11-08T00:00:00.000,Completed,18-03117439,Tree Trim,Parkway,515 W 107TH ST,60628,1174698.40489519,1833940.21052656,34,22,49,41.69971861310157,-87.63594411972797
1686,2018-11-08T00:00:00.000,Open,18-03116093,Tree Trim,Parkway,348 W 119TH ST,60628,1176015.83559492,1826010.65438255,34,5,53,41.67792933814388,-87.63135686293003
1687,2018-11-08T00:00:00.000,Open,18-03117588,Tree Trim,Parkway,624 W 107TH ST,60628,1173946.81482878,1833921.95248771,34,22,49,41.69968517796959,-87.63869665694502
1688,2018-11-08T00:00:00.000,Completed,18-03116171,Tree Trim,Location Not Recorded,855 W WELLINGTON AVE,60657,1169962.02977599,1920129.88247589,44,19,6,41.93633572719829,-87.65077983930196
1689,2018-11-08T00:00:00.000,Completed,18-03114754,Tree Trim,Parkway,10 W 115TH ST,60628,1178205.92253029,1828720.778391,34,5,49,41.685317080992355,-87.62325868023707
1690,2018-11-08T00:00:00.000,Completed,18-03118014,Tree Trim,Location Not Recorded,2230 N KENNETH AVE,60639,1146354.15566594,1914454.82889923,36,25,20,41.921245842259154,-87.73768666153235
1691,2018-11-08T00:00:00.000,Open - Dup,18-03116716,Tree Trim,Parkway,5814 S LAFLIN ST,60636,1167332.96742648,1866104.36416895,16,7,67,41.788142134750075,-87.66199445314206
1692,2018-11-08T00:00:00.000,Open,18-03118968,Tree Trim,Parkway,4500 S WOODLAWN AVE,60653,1185004.41003327,1875410.96998443,4,2,39,41.81328325946815,-87.59690839659811
1693,2018-11-08T00:00:00.000,Open,18-03115900,Tree Trim,Parkway,5717 S LOOMIS BLVD,60636,1167972.19878081,1866838.97189384,16,7,67,41.79014426524789,-87.65962953325398
1694,2018-11-08T00:00:00.000,Open,18-03115181,Tree Trim,Parkway,330 W 115TH ST,60628,1176015.6949836,1828667.65181156,34,5,49,41.685220552938496,-87.63127812806057
1695,2018-11-08T00:00:00.000,Open,18-03114726,Tree Trim,Parkway,6556 N SPOKANE AVE,60646,1140330.10082866,1942856.53792816,41,16,12,41.99929535863437,-87.75912147829438
1696,2018-11-08T00:00:00.000,Completed,18-03116112,Tree Trim,Location Not Recorded,723 N CHRISTIANA AVE,60624,1153913.38263264,1904620.94681487,27,11,23,41.894113345883646,-87.71017456343583
1697,2018-11-08T00:00:00.000,Completed,18-03115345,Tree Trim,Parkway,1401 W 115TH ST,60643,1169050.54587229,1828489.63552586,34,5,53,41.68488497813568,-87.65678094880073
1698,2018-11-08T00:00:00.000,Completed,18-03116130,Tree Trim,Parkway,612 W 119TH ST,60628,1174321.75999545,1825972.4239957,34,5,53,41.67786213515126,-87.63755887019778
1699,2018-11-08T00:00:00.000,Completed - Dup,18-03117465,Tree Trim,Parkway,515 W 107TH ST,60628,1174698.40489519,1833940.21052656,34,22,49,41.69971861310157,-87.63594411972797
1700,2018-11-08T00:00:00.000,Completed,18-03115247,Tree Trim,Parkway,448 W 115TH ST,60628,1175279.21221542,1828649.02330821,34,22,49,41.685185871604624,-87.63397475511432
1701,2018-11-08T00:00:00.000,Open - Dup,18-03117856,Tree Trim,Location Not Recorded,460 W BARRY AVE,60657,1172637.62999663,1920652.40999028,44,19,6,41.93771068646773,-87.64093129689019
1702,2018-11-08T00:00:00.000,Completed,18-03116152,Tree Trim,Parkway,646 W 119TH ST,60628,1174051.54778502,1825966.22259009,34,5,53,41.67785110101684,-87.63854811882483
1703,2018-11-08T00:00:00.000,Completed,18-03114474,Tree Trim,Parkway,3948 N WOLCOTT AVE,60613,1162967.88059733,1926322.1725252,47,19,5,41.95347763251846,-87.67630956093959
1704,2018-11-08T00:00:00.000,Completed - Dup,18-03113532,Tree Trim,Parkway,10614 S PRAIRIE AVE,60628,1179793.63519165,1834641.11002711,9,5,49,41.7015272453074,-87.61726631220934
1705,2018-11-08T00:00:00.000,Open,18-03117427,Tree Trim,Parkway,7800 W SUMMERDALE AVE,60656,1123332.68992133,1934581.89912026,41,16,10,41.97688464276213,-87.8218334560256
1706,2018-11-08T00:00:00.000,Open,18-03118306,Tree Trim,Parkway,2719 W THOMAS ST,60622,1158068.56741118,1907206.62689839,1,12,24,41.90112484892039,-87.69484316334028
1707,2018-11-08T00:00:00.000,Completed,18-03115259,Tree Trim,Parkway,758 W 115TH ST,60628,1173248.9599804,1828597.98027748,34,22,49,41.685090788732175,-87.64140849132625
1708,2018-11-08T00:00:00.000,Open,18-03117190,Tree Trim,Parkway,4530 N MULLIGAN AVE,60630,1133198.94272785,1929520.16859448,38,16,15,41.962827368318145,-87.78566919933779
1709,2018-11-08T00:00:00.000,Completed,18-03118339,Tree Trim,Parkway,10718 S LANGLEY AVE,60628,1182814.4307266,1833987.77996655,9,5,50,41.69966496686223,-87.60622542000645
1710,2018-11-08T00:00:00.000,Completed,18-03116814,Tree Trim,Parkway,8119 S ST LAWRENCE AVE,60619,1181646.69047153,1851298.0742133,6,6,44,41.74719349866596,-87.60996855389486
1711,2018-11-08T00:00:00.000,Open,18-03114704,Tree Trim,Parkway,4801 S KEDVALE AVE,60632,1149503.88340381,1872471.49840703,14,8,57,41.80597794440566,-87.7272028048707
1712,2018-11-08T00:00:00.000,Completed,18-03116161,Tree Trim,Location Not Recorded,859 W WELLINGTON AVE,60657,1169942.52977599,1920129.18247589,44,19,6,41.93633423236992,-87.65085152385862
1713,2018-11-08T00:00:00.000,Completed,18-03116117,Tree Trim,Location Not Recorded,711 N CHRISTIANA AVE,60624,1153915.68263264,1904540.14681487,27,11,23,41.89389157704507,-87.71016827153926
1714,2018-11-08T00:00:00.000,Completed,18-03115116,Tree Trim,Parkway,142 W 115TH ST,60628,1177232.61000888,1828696.93178436,34,5,49,41.685273601693474,-87.6268224419177
1715,2018-11-08T00:00:00.000,Completed,18-03118092,Tree Trim,Location Not Recorded,851 W WELLINGTON AVE,60657,1169981.42977599,1920130.58247589,44,19,6,41.93633722416685,-87.65070852225062
1716,2018-11-08T00:00:00.000,Completed,18-03115296,Tree Trim,Parkway,1517 W 115TH ST,60643,1168184.07990785,1828467.65307125,34,5,53,41.68484328338387,-87.65995348692546
1717,2018-11-07T00:00:00.000,Completed,18-03108101,Tree Trim,Parkway,11316 S STATE ST,60628,1178266.43243297,1830047.2879173,34,5,49,41.68895584929051,-87.62299712818889
