,P_Creation Date,P_Status,P_SRN,P_Type of SR,P_Street Address,P_ Zip,P_X-Coordinate,P_Y-Coordinate,P_ Ward,P_Police_District,P_Community_Area,P_Latitude,P_Longitude,P_No_of_potholes_filled_on_block
1854,2018-11-30T00:00:00.000,Completed,18-03257297,Pothole in Street,6737 W ARCHER AVE,60638,1132293.57899423,1867327.70712743,23,8,56,41.79206639645173,-87.79057951683647,19
1855,2018-11-30T00:00:00.000,Completed,18-03257380,Pothole in Street,3102 W PETERSON AVE,60659,1154452.96463161,1939712.34707641,50,24,2,41.99050713726948,-87.70684767137675,1
1856,2018-11-30T00:00:00.000,Completed,18-03258547,Pothole in Street,7029 N SHERIDAN RD,60626,1166602.0016322,1946950.28612125,49,24,1,42.01012260659492,-87.66224209437729,1
1857,2018-11-30T00:00:00.000,Open,18-03258429,Pothole in Street,4400 S RACINE AVE,60609,1169085.08719253,1875616.16220805,11,9,61,41.81415951266994,-87.65544053354971,0
1858,2018-11-30T00:00:00.000,Completed,18-03261718,Pothole in Street,800 N HAMLIN AVE,60651,1150910.38260748,1905072.96470604,27,11,23,41.89550063756623,-87.72134268797494,0
1859,2018-11-30T00:00:00.000,Completed,18-03260753,Pothole in Street,1000 N SPAULDING AVE,60651,1154127.40991731,1906541.79298786,26,11,23,41.899413968199056,-87.70948523594559,1
1860,2018-11-30T00:00:00.000,Completed,18-03259191,Pothole in Street,56 W 95TH ST,60628,1177494.81641084,1841963.5155671,21,6,49,41.7218063656359,-87.62602609868176,15
1861,2018-11-30T00:00:00.000,Completed,18-03257369,Pothole in Street,2900 W PETERSON AVE,60659,1155927.77998939,1939735.37023142,50,24,2,41.99053884012698,-87.70188781441945,1
1862,2018-11-30T00:00:00.000,Completed,18-03258503,Pothole in Street,7235 N SHERIDAN RD,60626,1166234.66728349,1948120.74499004,49,24,1,42.01378185428582,-87.66382642173353,1
1863,2018-11-30T00:00:00.000,Open - Dup,18-03262640,Pothole in Street,6200 S LAWNDALE AVE,60629,1152774.23931448,1863244.45851521,23,8,65,41.78054568420083,-87.71559665379715,0
1864,2018-11-30T00:00:00.000,Open,18-03260622,Pothole in Street,1900 S TROY ST,60623,1155658.17301584,1890537.55303148,24,10,29,41.855338410575584,-87.70428947122504,0
1865,2018-11-30T00:00:00.000,Completed - Dup,18-03256817,Pothole in Street,7104 W GRACE ST,60634,1128348.16398608,1924438.61611066,38,16,17,41.94907480827999,-87.80367269986031,0
1866,2018-11-30T00:00:00.000,Open,18-03256580,Pothole in Street,6300 S PULASKI RD,60629,1150785.83987885,1862524.96299814,23,8,65,41.77863646878099,-87.72290635568541,0
1867,2018-11-30T00:00:00.000,Completed,18-03258688,Pothole in Street,6452 N SHERIDAN RD,60626,1167090.74666744,1943097.04003356,49,24,1,41.99969061710962,-87.66082975254093,2
1868,2018-11-30T00:00:00.000,Completed - Dup,18-03258147,Pothole in Street,418 E 89TH PL,60619,1180601.98428723,1845731.73328403,9,6,44,41.73205777436647,-87.6136128151286,0
1869,2018-11-30T00:00:00.000,Open - Dup,18-03262574,Pothole in Street,3253 N PAULINA ST,60657,1164413.31291965,1921734.9576074,47,19,6,41.94125310037618,-87.67098904613312,0
1870,2018-11-30T00:00:00.000,Open,18-03257719,Pothole in Street,6018 N CENTRAL AVE,60646,1138493.15402589,1939858.0090788,39,16,12,41.99137646483481,-87.76608869532603,0
1871,2018-11-30T00:00:00.000,Completed,18-03257375,Pothole in Street,3024 W PETERSON AVE,60659,1155012.32892431,1939721.51278974,50,24,2,41.99051843671555,-87.70540871262088,2
1872,2018-11-30T00:00:00.000,Completed,18-03260198,Pothole in Street,6500 W ARCHER AVE,60638,1133982.35822608,1867381.3055946,23,8,56,41.79240475859746,-87.78431404050437,4
1873,2018-11-30T00:00:00.000,Open,18-03259569,Pothole in Street,3416 W LELAND AVE,60625,1152684.94002119,1931018.72997596,33,17,14,41.96668570433918,-87.71400412285337,0
1874,2018-11-30T00:00:00.000,Completed,18-03258728,Pothole in Street,5908 N SHERIDAN RD,60660,1168561.54008606,1939461.64000305,48,20,77,41.98948123791201,-87.6555135411304,1
1875,2018-11-30T00:00:00.000,Open,18-03260156,Pothole in Street,7100 N HARLEM AVE,60631,1127385.13688227,1946637.54269484,41,16,9,42.009945493618595,-87.8068046530117,0
1876,2018-11-30T00:00:00.000,Open - Dup,18-03261202,Pothole in Street,6200 S LAWNDALE AVE,60629,1152774.23931448,1863244.45851521,23,8,65,41.78054568420083,-87.71559665379715,0
1877,2018-11-30T00:00:00.000,Completed - Dup,18-03257261,Pothole in Street,3300 N PAULINA ST,60657,1164407.1237817,1921963.13607561,47,19,6,41.94152903347892,-87.67129084295645,0
1878,2018-11-30T00:00:00.000,Completed - Dup,18-03263121,Pothole in Street,2510 W 31ST ST,60608,1160191.90072799,1884346.11681527,12,10,30,41.83847334063838,-87.6881152785033,0
1879,2018-11-30T00:00:00.000,Completed,18-03260352,Pothole in Street,800 W 53RD ST,60609,1171871.73332024,1869675.15006988,20,9,61,41.79795031068522,-87.64537293866496,0
1880,2018-11-30T00:00:00.000,Open - Dup,18-03257443,Pothole in Street,3257 N PAULINA ST,60657,1164412.71291965,1921754.8576074,47,19,6,41.94137937094933,-87.67099256638095,0
1881,2018-11-30T00:00:00.000,Open,18-03258272,Pothole in Street,4904 N OAK PARK AVE,60656,1130246.24529918,1932203.38548641,41,16,10,41.970371237001665,-87.79660721286298,0
1882,2018-11-30T00:00:00.000,Completed,18-03258362,Pothole in Street,7509 N SHERIDAN RD,60626,1165654.55936562,1949966.45570089,49,24,1,42.01853263329923,-87.66567157382049,1
1883,2018-11-30T00:00:00.000,Completed - Dup,18-03261089,Pothole in Street,3300 N PAULINA ST,60657,1164407.1237817,1921963.13607561,47,19,6,41.94152903347892,-87.67129084295645,0
1884,2018-11-30T00:00:00.000,Open,18-03256743,Pothole in Street,5638 W NORTH AVE,60639,1138372.06997429,1910068.77998688,29,25,25,41.9094684920491,-87.76710594108663,0
1885,2018-11-30T00:00:00.000,Completed,18-03256795,Pothole in Street,1334 N LAKE SHORE DR,60610,1176917.80042595,1909448.50013189,43,18,8,41.906946277282984,-87.62570885162155,4
1886,2018-11-30T00:00:00.000,Open,18-03262803,Pothole in Street,6138 S ST LAWRENCE AVE,60637,1181290.75028919,1864441.80610128,20,3,42,41.7828013136361,-87.61100288269371,0
1887,2018-11-30T00:00:00.000,Open,18-03257074,Pothole in Street,402 E 89TH PL,60619,1180494.98428723,1845728.53328403,9,6,44,41.73204844640454,-87.61421464376578,55
1888,2018-11-30T00:00:00.000,Completed - Dup,18-03258112,Pothole in Street,8230 S MICHIGAN AVE,60619,1178582.54732465,1850465.09921358,6,6,44,41.744587860161396,-87.62135686838732,0
1889,2018-11-30T00:00:00.000,Open,18-03261945,Pothole in Street,1317 E 61ST ST,60637,1185870.19986722,1864815.73213412,20,3,42,41.784079808228434,-87.59399078695645,0
1890,2018-11-30T00:00:00.000,Open,18-03262527,Pothole in Street,400 E 87TH ST,60619,1180435.02037218,1847392.13926803,6,6,44,41.73661396743665,-87.61444973049697,0
1891,2018-11-30T00:00:00.000,Open,18-03262090,Pothole in Street,3100 S KEDZIE AVE,60623,1155522.21067693,1883904.4850107,22,10,30,41.837132671422296,-87.70496711478727,0
1892,2018-11-30T00:00:00.000,Open - Dup,18-03259443,Pothole in Street,3850 E 106TH ST,60617,1203585.94591509,1835280.60869705,10,4,52,41.70281280478147,-87.52963559098674,0
1893,2018-11-30T00:00:00.000,Completed,18-03260815,Pothole in Street,520 W ARMITAGE AVE,60614,1172396.81471523,1913567.77778528,43,18,7,41.91838357800536,-87.64214640713078,3
1894,2018-11-30T00:00:00.000,Completed,18-03256736,Pothole in Street,2310 N ORCHARD ST,60614,1171220.81577739,1915630.94509788,43,18,7,41.92396395432866,-87.64643312915572,30
1895,2018-11-30T00:00:00.000,Open,18-03260672,Pothole in Street,6700 W 64TH ST,60638,1132856.53081708,1861341.76467621,23,8,64,41.775850523371275,-87.78864287782638,0
1896,2018-11-30T00:00:00.000,Open,18-03260488,Pothole in Street,1400 W 52ND ST,60609,1167879.29619673,1870270.66676759,20,9,61,41.799672178062885,-87.65993500405878,0
1897,2018-11-30T00:00:00.000,Completed,18-03258466,Pothole in Street,7353 N SHERIDAN RD,60626,1165920.82568659,1948888.12001533,49,24,1,42.01567611970303,-87.66481414667854,3
1898,2018-11-30T00:00:00.000,Open - Dup,18-03261916,Pothole in Street,5056 S COTTAGE GROVE AVE,60615,1182443.4134783,1871579.31007398,4,2,38,41.80235728603315,-87.6065575033973,0
1899,2018-11-30T00:00:00.000,Completed,18-03256333,Pothole in Street,2345 N JANSSEN AVE,60614,1166252.7915216,1915685.31421638,2,18,7,41.92472338153888,-87.66440797874648,8
1900,2018-11-30T00:00:00.000,Open - Dup,18-03260166,Pothole in Street,3300 S CALIFORNIA AVE,60608,1158228.74883061,1882630.32907578,12,9,30,41.833667854851825,-87.69507234810986,0
1901,2018-11-30T00:00:00.000,Open - Dup,18-03256577,Pothole in Street,4200 W 81ST ST,60652,1149888.20001205,1850510.76888966,18,8,70,41.74581637681213,-87.72641776524712,0
1902,2018-11-30T00:00:00.000,Completed,18-03258676,Pothole in Street,6559 N SHERIDAN RD,60626,1167061.20471696,1943946.50007634,49,24,1,42.00182742004576,-87.66060782789008,4
1903,2018-11-30T00:00:00.000,Open - Dup,18-03261939,Pothole in Street,1241 E 61ST ST,60637,1185440.24979287,1864806.45798654,20,3,42,41.784072093943,-87.59480843719842,0
1904,2018-11-30T00:00:00.000,Open,18-03256714,Pothole in Street,2740 N DAYTON ST,60614,1170138.19142947,1918409.90001896,43,19,7,41.93209451569424,-87.65034672384678,0
1905,2018-11-30T00:00:00.000,Open,18-03260280,Pothole in Street,600 E 68TH ST,60637,1181410.31452574,1860059.25529289,20,3,42,41.77135142420737,-87.6105087639204,0
1906,2018-11-29T00:00:00.000,Open - Dup,18-03252173,Pothole in Street,5700 N LAKE SHORE DR,60660,1169044.905375,1938170.7886,48,20,77,41.98587146134214,-87.65381231962796,0
1907,2018-11-29T00:00:00.000,Open,18-03251680,Pothole in Street,6800 W ALTGELD ST,60707,1130665.65923124,1915871.44539924,36,25,18,41.92552726338175,-87.79536030022531,0
1908,2018-11-29T00:00:00.000,Completed,18-03253214,Pothole in Street,1500 W HOWARD ST,60626,1164974.96690457,1950348.87986982,49,24,1,42.01947439227078,-87.66830978683183,8
1909,2018-11-29T00:00:00.000,Open - Dup,18-03251559,Pothole in Street,915 E MARQUETTE RD,60637,1183521.2597724,1861444.3638171,5,3,42,41.77488450428613,-87.60271946491461,0
1910,2018-11-29T00:00:00.000,Completed,18-03253280,Pothole in Street,3731 W DEVON AVE,60659,1150232.76321015,1942184.28196591,50,17,13,41.99715271030965,-87.72272452693694,10
1911,2018-11-29T00:00:00.000,Open - Dup,18-03255665,Pothole in Street,36 S LEAVITT ST,60612,1161752.29842008,1899817.81497949,27,12,28,41.88011889377759,-87.68165279044925,0
1912,2018-11-29T00:00:00.000,Open,18-03250584,Pothole in Street,4013 W FULLERTON AVE,60639,1149169.82313127,1915652.32187187,35,25,20,41.92436748280725,-87.7272846866292,0
1913,2018-11-29T00:00:00.000,Open - Dup,18-03251650,Pothole in Street,3134 W 76TH ST,60652,1156683.95577171,1854050.68210634,18,8,70,41.75539484204957,-87.70148388394958,0
1914,2018-11-29T00:00:00.000,Open,18-03251399,Pothole in Street,500 E BROWNING AVE,60653,1180169.94671655,1881406.51991849,4,2,35,41.8299602070946,-87.6142875948318,0
1915,2018-11-29T00:00:00.000,Completed,18-03253065,Pothole in Street,2758 W MONTROSE AVE,60618,1157115.9300334,1929111.92147918,33,17,14,41.961359208585996,-87.6984218996204,1
1916,2018-11-29T00:00:00.000,Completed,18-03254078,Pothole in Street,3540 W PETERSON AVE,60659,1151580.43301235,1939647.65838095,50,17,13,41.99038178459273,-87.71812788715035,3
1917,2018-11-29T00:00:00.000,Completed,18-03251467,Pothole in Street,1520 W GRAND AVE,60642,1165991.67569963,1903575.3694058,1,12,24,41.89110129840121,-87.66641253177434,17
1918,2018-11-29T00:00:00.000,Completed,18-03253041,Pothole in Street,2250 W FOSTER AVE,60625,1160734.98491344,1934498.7428261,40,20,4,41.976042427544066,-87.68630927573733,2
1919,2018-11-29T00:00:00.000,Completed,18-03251549,Pothole in Street,2517 W GRAND AVE,60612,1159481.86596918,1903736.33919214,27,12,24,41.8914788353469,-87.6898243043806,2
1920,2018-11-29T00:00:00.000,Open,18-03255543,Pothole in Street,8500 S CALIFORNIA AVE,60652,1159185.90158378,1848250.22998644,18,8,70,41.73927776313408,-87.69250012800407,0
1921,2018-11-29T00:00:00.000,Completed,18-03251236,Pothole in Street,1417 N ASHLAND AVE,60622,1165466.20040346,1909591.75000703,2,14,24,41.90757724305738,-87.66745783028922,1
1922,2018-11-29T00:00:00.000,Completed,18-03251553,Pothole in Street,2632 W GRAND AVE,60612,1158648.5522709,1904170.57452716,26,12,24,41.89290595810179,-87.69279546722308,4
1923,2018-11-29T00:00:00.000,Open,18-03253333,Pothole in Street,8300 S ASHLAND AVE,60620,1167118.06436795,1849680.24008019,21,6,71,41.742984089771156,-87.66339655526848,0
1924,2018-11-29T00:00:00.000,Completed,18-03251471,Pothole in Street,1645 W GRAND AVE,60622,1165237.03012448,1903556.7283198,1,12,24,41.890843667763065,-87.66896923171377,6
1925,2018-11-29T00:00:00.000,Completed,18-03253481,Pothole in Street,1743 E 73RD ST,60649,1189192.45476992,1856923.15850105,8,3,43,41.76234409853225,-87.58190585198757,1
1926,2018-11-29T00:00:00.000,Completed,18-03254106,Pothole in Street,8100 S DORCHESTER AVE,60619,1186947.70561454,1851560.81243265,8,4,45,41.747697456361166,-87.59068058141027,32
1927,2018-11-29T00:00:00.000,Open - Dup,18-03253466,Pothole in Street,3315 W OGDEN AVE,60623,1154512.13897812,1891035.86799689,24,10,29,41.85668453269224,-87.70838195803044,0
1928,2018-11-29T00:00:00.000,Completed,18-03254029,Pothole in Street,2400 W PETERSON AVE,60659,1159231.61687946,1939785.70777819,40,24,2,41.990609009807294,-87.68973548092968,3
1929,2018-11-29T00:00:00.000,Open,18-03252283,Pothole in Street,5200 W FOSTER AVE,60630,1140755.28449197,1934085.50060024,45,16,11,41.975328264206624,-87.75783826009001,0
1930,2018-11-29T00:00:00.000,Open,18-03251710,Pothole in Street,2648 N RUTHERFORD AVE,60707,1130969.37011289,1916864.26630254,36,25,18,41.92869976536382,-87.79432266358674,0
1931,2018-11-29T00:00:00.000,Completed,18-03251527,Pothole in Street,2246 W GRAND AVE,60612,1161337.81248123,1903440.80763402,26,12,24,41.890820363479946,-87.68367486482495,14
1932,2018-11-29T00:00:00.000,Completed,18-03251544,Pothole in Street,2445 W GRAND AVE,60612,1159930.65679329,1903501.57636856,27,12,24,41.890866328334035,-87.68828404931902,9
1933,2018-11-29T00:00:00.000,Open,18-03251845,Pothole in Street,1545 N KEDZIE AVE,60651,1154741.34683401,1910194.7898893,26,14,24,41.909653735478294,-87.70685651248469,0
1934,2018-11-29T00:00:00.000,Completed,18-03251907,Pothole in Street,8800 S SOUTH CHICAGO AVE,60617,1194488.33429361,1847073.10791348,7,4,48,41.73522380166743,-87.56316644995181,1
1935,2018-11-29T00:00:00.000,Open,18-03255099,Pothole in Street,2400 W MADISON ST,60612,1160413.45330474,1899949.2350207,27,12,28,41.88127050428818,-87.68653594017124,0
1936,2018-11-29T00:00:00.000,Completed,18-03254090,Pothole in Street,2758 W PETERSON AVE,60659,1156783.9495253,1939748.25881004,40,24,2,41.99055278549645,-87.69934263843041,1
1937,2018-11-29T00:00:00.000,Completed,18-03253446,Pothole in Street,4100 S WESTERN AVE,60609,1161049.85397488,1877405.8530677,12,9,58,41.819196100264044,-87.68486377651183,1
1938,2018-11-29T00:00:00.000,Completed,18-03253954,Pothole in Street,1958 W DEVON AVE,60660,1162174.91991978,1942512.69156903,50,24,2,41.99802268709271,-87.679158742869,1
1939,2018-11-29T00:00:00.000,Completed,18-03253469,Pothole in Street,4900 S EAST END AVE,60615,1187869.81002258,1872701.19000693,5,2,39,41.805642558592744,-87.58651408217476,17
1940,2018-11-29T00:00:00.000,Open - Dup,18-03251575,Pothole in Street,941 E MARQUETTE RD,60637,1183737.40037974,1861449.23950691,5,3,42,41.774893759173374,-87.60175487594607,0
1941,2018-11-29T00:00:00.000,Completed,18-03254095,Pothole in Street,2820 W PETERSON AVE,60659,1156373.78012366,1939741.99703209,50,24,2,41.99054714022046,-87.70030397368826,12
1942,2018-11-29T00:00:00.000,Completed,18-03252549,Pothole in Street,8100 S WESTERN AVE,60620,1161784.18837904,1850877.32403045,18,8,70,41.74640377562679,-87.68290721059334,3
1943,2018-11-29T00:00:00.000,Completed - Dup,18-03250038,Pothole in Street,7500 S LAFAYETTE AVE,60620,1177137.29141987,1855257.25430205,6,6,69,41.758068532019905,-87.62651698232811,0
1944,2018-11-29T00:00:00.000,Completed,18-03252982,Pothole in Street,1032 W FOSTER AVE,60640,1168346.9240278,1934708.90376952,48,20,77,41.97648449016674,-87.65638389443913,1
1945,2018-11-29T00:00:00.000,Open,18-03253349,Pothole in Street,4537 S EVANS AVE,60653,1181911.69066628,1875087.96837257,4,2,38,41.812043720944025,-87.60810420524666,0
1946,2018-11-29T00:00:00.000,Completed,18-03252492,Pothole in Street,554 W MADISON ST,60661,1172635.81086635,1900297.24159713,42,1,28,41.88195737803494,-87.64178243891011,5
1947,2018-11-29T00:00:00.000,Completed,18-03252839,Pothole in Street,2956 W BRYN MAWR AVE,60659,1155564.41991896,1937062.28251345,40,20,2,41.98320827343557,-87.70379646253183,3
1948,2018-11-29T00:00:00.000,Completed,18-03253009,Pothole in Street,1600 W FOSTER AVE,60640,1164725.15840901,1934606.17863092,40,20,77,41.976280077249804,-87.66973965647577,2
1949,2018-11-29T00:00:00.000,Completed,18-03250611,Pothole in Street,1200 N LAKE SHORE DR,60610,1177072.6467939,1908403.95989592,43,18,8,41.90402235915025,-87.6251604243969,3
1950,2018-11-29T00:00:00.000,Open,18-03253462,Pothole in Street,500 S PULASKI RD,60624,1149807.14339468,1897392.5174172,28,11,26,41.87434204519479,-87.72558999803697,0
1951,2018-11-29T00:00:00.000,Completed,18-03255836,Pothole in Street,1100 N LAKE SHORE DR,60611,1177212.63330667,1907835.52827112,2,18,8,41.902461925753755,-87.62466060077755,10
1952,2018-11-29T00:00:00.000,Completed,18-03252959,Pothole in Street,2110 W FOSTER AVE,60625,1161332.54993361,1934515.0342145,40,20,4,41.976101110842585,-87.68235003342933,1
1953,2018-11-29T00:00:00.000,Open,18-03252849,Pothole in Street,3852 E 106TH ST,60617,1203595.84591509,1835280.60869705,10,4,52,41.70281244509827,-87.52955169881895,0
1954,2018-11-29T00:00:00.000,Completed - Dup,18-03253548,Pothole in Street,9900 S SANGAMON ST,60643,1171729.00992561,1839179.60467128,34,22,73,41.714069693586914,-87.64680957989133,0
1955,2018-11-29T00:00:00.000,Open - Dup,18-03255044,Pothole in Street,2648 N CENTRAL AVE,60639,1138588.99571486,1917147.55990443,30,25,19,41.92911157299456,-87.76631727168512,0
1956,2018-11-29T00:00:00.000,Completed,18-03253437,Pothole in Street,5100 S WESTERN AVE,60609,1161234.85761324,1870796.39959104,14,9,63,41.80105283562301,-87.68436764882371,2
1957,2018-11-29T00:00:00.000,Completed,18-03252574,Pothole in Street,6700 S WESTERN AVE,60636,1161527.81639577,1860169.18790826,17,8,66,41.77188402771193,-87.68358840206334,3
1958,2018-11-29T00:00:00.000,Completed,18-03253456,Pothole in Street,3200 S WESTERN AVE,60608,1160869.21591452,1883203.16637084,25,9,59,41.835189744358175,-87.68536903536516,1
1959,2018-11-29T00:00:00.000,Completed,18-03251199,Pothole in Street,35 N ASHLAND AVE,60607,1165746.39653316,1900414.8993892,27,12,28,41.88233588576764,-87.6666891057447,1
1960,2018-11-29T00:00:00.000,Completed,18-03253299,Pothole in Street,1600 W HOWARD ST,60626,1164270.09002596,1950345.85570203,49,24,1,42.019481641104534,-87.67076914581583,4
1961,2018-11-29T00:00:00.000,Completed,18-03252831,Pothole in Street,2400 W BRYN MAWR AVE,60659,1159312.65999497,1937114.23002487,40,20,2,41.9832772676243,-87.68950946802119,5
1962,2018-11-29T00:00:00.000,Completed,18-03251258,Pothole in Street,2647 N ELSTON AVE,60647,1160905.84179636,1917621.4057918,1,14,22,41.92983693399248,-87.68419220177672,3
1963,2018-11-29T00:00:00.000,Open - Dup,18-03249851,Pothole in Street,2721 W 64TH ST,60629,1159252.52682126,1862073.43812661,17,8,66,41.777137794909144,-87.6918788304621,0
1964,2018-11-29T00:00:00.000,Completed - Dup,18-03251439,Pothole in Street,5271 N NATOMA AVE,60656,1131256.92742886,1934826.96001963,45,16,10,41.97781060858304,-87.79253074620571,0
1965,2018-11-29T00:00:00.000,Completed,18-03251209,Pothole in Street,401 N ASHLAND AVE,60622,1165664.08250892,1902801.55730556,27,12,24,41.88890911375954,-87.66692546546314,1
1966,2018-11-29T00:00:00.000,Open,18-03255845,Pothole in Street,8300 S DR MARTIN LUTHER KING JR DR,60619,1180353.09632928,1850055.07172256,6,6,44,41.74371096631562,-87.61488111932323,0
1967,2018-11-29T00:00:00.000,Completed,18-03251500,Pothole in Street,1926 W GRAND AVE,60622,1163470.16808493,1903504.57813392,1,12,24,41.89095668236979,-87.67557637792358,8
1968,2018-11-29T00:00:00.000,Completed,18-03251138,Pothole in Street,707 S ASHLAND AVE,60607,1165846.31496849,1896947.14842433,28,12,28,41.87266595714959,-87.6664191217145,8
1969,2018-11-29T00:00:00.000,Completed,18-03253429,Pothole in Street,2800 W TOUHY AVE,60645,1156442.35848654,1947624.73102146,50,24,2,42.01217317771228,-87.69984397826516,4
1970,2018-11-29T00:00:00.000,Completed,18-03253343,Pothole in Street,3100 W HOWARD ST,0,1154536.78000299,1950205.74211969,0,0,0,42.01929610648155,-87.70676500124596,4
1971,2018-11-29T00:00:00.000,Completed - Dup,18-03250528,Pothole in Street,1600 N CENTRAL AVE,60639,1138752.39129328,1910078.69641319,29,25,25,41.909496997283696,-87.76583238839541,0
1972,2018-11-29T00:00:00.000,Open,18-03249241,Pothole in Street,5127 S KILBOURN AVE,60632,1147230.73998234,1870188.85982066,23,8,57,41.799639171336615,-87.73544846871081,0
1973,2018-11-29T00:00:00.000,Completed,18-03251560,Pothole in Street,2739 W GRAND AVE,60612,1158004.41992176,1904509.5732341,27,12,23,41.89378771646544,-87.69562053107123,3
1974,2018-11-29T00:00:00.000,Completed,18-03253557,Pothole in Street,1341 W DEVON AVE,60660,1166016.24282753,1942623.70799494,48,24,77,41.99803551673077,-87.66462652888394,2
1975,2018-11-29T00:00:00.000,Open,18-03255043,Pothole in Street,2626 N CENTRAL AVE,60639,1138593.39571486,1917022.55990443,30,25,19,41.9284484785111,-87.76628627646305,0
1976,2018-11-29T00:00:00.000,Open - Dup,18-03254236,Pothole in Street,2240 W LE MOYNE ST,60622,1161092.56102969,1909934.30178634,1,14,24,41.90865234744293,-87.68391651809318,0
1977,2018-11-29T00:00:00.000,Completed,18-03255299,Pothole in Street,1659 W SCHOOL ST,60657,1164606.92970854,1921968.60826734,47,19,6,41.94137685598732,-87.67107944805666,1
1978,2018-11-29T00:00:00.000,Completed,18-03253332,Pothole in Street,3000 W HOWARD ST,0,1155175.53660969,1950225.72459495,0,0,0,42.01934279683963,-87.70442286833718,2
1979,2018-11-29T00:00:00.000,Completed,18-03253368,Pothole in Street,1400 W TOUHY AVE,60626,1165624.53009584,1947956.63681081,49,24,1,42.012894279002346,-87.66603341970256,5
1980,2018-11-29T00:00:00.000,Completed,18-03251486,Pothole in Street,1817 W GRAND AVE,60622,1164195.79017057,1903525.72778892,27,12,24,41.89078203976131,-87.6727476734988,11
1981,2018-11-29T00:00:00.000,Completed,18-03253436,Pothole in Street,3000 W TOUHY AVE,60645,1155156.12431241,1947577.63612515,50,24,2,42.01207140800165,-87.70457584484954,10
1982,2018-11-29T00:00:00.000,Completed,18-03253054,Pothole in Street,2908 W FOSTER AVE,60625,1156013.49019671,1934403.49081058,40,20,4,41.97590562140196,-87.70170796382236,1
1983,2018-11-29T00:00:00.000,Completed,18-03253877,Pothole in Street,1502 W DEVON AVE,60660,1165093.40992233,1942603.06310774,40,24,1,41.99821673910428,-87.66810871535363,2
1984,2018-11-29T00:00:00.000,Completed,18-03253443,Pothole in Street,3100 W TOUHY AVE,60645,1154511.64498425,1947552.4034246,50,24,2,42.012015755881286,-87.70694009850865,14
1985,2018-11-29T00:00:00.000,Completed,18-03253207,Pothole in Street,1300 W HOWARD ST,60626,1166159.22002478,1950331.14001195,49,24,1,42.01939989295418,-87.6639273496458,5
1986,2018-11-29T00:00:00.000,Completed,18-03253972,Pothole in Street,1600 W PETERSON AVE,60660,1164572.24910199,1939934.95057282,40,24,77,41.990906317340055,-87.6701144926633,15
1987,2018-11-29T00:00:00.000,Completed - Dup,18-03250356,Pothole in Street,9513 S PERRY AVE,60628,1177285.62102675,1841881.20000253,21,5,49,41.721263121806764,-87.62608213416749,0
1988,2018-11-29T00:00:00.000,Completed,18-03254014,Pothole in Street,2515 W PETERSON AVE,60659,1158400.80530455,1939772.16267913,40,20,2,41.9903687224566,-87.69279828859375,4
1989,2018-11-29T00:00:00.000,Completed,18-03253320,Pothole in Street,1700 W HOWARD ST,60626,1163541.5299671,1950346.50416572,0,24,0,42.019495326202914,-87.67311212333439,3
1990,2018-11-29T00:00:00.000,Completed,18-03253414,Pothole in Street,2600 W TOUHY AVE,60645,1157728.32179685,1947673.81971519,50,24,2,42.012283158998706,-87.69510846636442,10
1991,2018-11-29T00:00:00.000,Completed - Dup,18-03253564,Pothole in Street,3630 S WELLS ST,60609,1175214.14997673,1880884.63000406,11,9,34,41.82814608618307,-87.63279369197866,0
1992,2018-11-29T00:00:00.000,Completed,18-03251511,Pothole in Street,2133 W GRAND AVE,60612,1162092.03980258,1903463.4304082,26,12,24,41.89065221435349,-87.68068867922,18
1994,2018-11-29T00:00:00.000,Open,18-03253284,Pothole in Street,4437 W DEVON AVE,60646,1145575.65131716,1942147.20917165,39,17,12,41.99714106774515,-87.73990349220657,0
1995,2018-11-29T00:00:00.000,Completed,18-03254041,Pothole in Street,1818 W PETERSON AVE,60660,1163059.28010766,1939904.93539629,40,24,2,41.990849157684345,-87.67599308836398,1
1996,2018-11-29T00:00:00.000,Completed,18-03251106,Pothole in Street,14 S ASHLAND AVE,60607,1165761.62129871,1899928.82350094,27,12,28,41.88100849375679,-87.66693931068703,11
1997,2018-11-29T00:00:00.000,Completed,18-03253415,Pothole in Street,5600 S WESTERN AVE,60636,1161321.08413362,1867565.78011165,15,8,63,41.79226479722926,-87.68414363784974,3
1998,2018-11-29T00:00:00.000,Completed,18-03253390,Pothole in Street,1600 W TOUHY AVE,60626,1164463.16999697,1947921.10288098,49,24,1,42.01282112915282,-87.67031147489533,7
1999,2018-11-29T00:00:00.000,Open,18-03253277,Pothole in Street,3809 W DEVON AVE,60659,1149794.20766891,1942178.91632205,39,17,13,41.99714631934952,-87.7244422394089,0
2000,2018-11-29T00:00:00.000,Completed,18-03251459,Pothole in Street,1418 W GRAND AVE,60642,1166777.11103028,1903591.21718264,1,12,24,41.89112900486055,-87.66307722140705,4
2001,2018-11-29T00:00:00.000,Completed,18-03252819,Pothole in Street,900 W BRYN MAWR AVE,60660,1169440.84008864,1937447.83002194,48,20,77,41.98397687712717,-87.65215714504404,14
2002,2018-11-29T00:00:00.000,Completed,18-03251422,Pothole in Street,711 W GRAND AVE,60654,1171386.21178215,1903695.19246797,27,12,24,41.89109007542401,-87.6464208357823,10
